103715,1037**,10****,******
103731,1037**,10****,******
103749,1037**,10****,******
103822,1038**,10****,******
103823,1038**,10****,******
103825,1038**,10****,******
103831,1038**,10****,******
103835,1038**,10****,******
103838,1038**,10****,******
103908,1039**,10****,******
103924,1039**,10****,******
103927,1039**,10****,******
103946,1039**,10****,******
103952,1039**,10****,******
104008,1040**,10****,******
104017,1040**,10****,******
104031,1040**,10****,******
104040,1040**,10****,******
104052,1040**,10****,******
104103,1041**,10****,******
104119,1041**,10****,******
104129,1041**,10****,******
104132,1041**,10****,******
104140,1041**,10****,******
104147,1041**,10****,******
104159,1041**,10****,******
104202,1042**,10****,******
104212,1042**,10****,******
104219,1042**,10****,******
104237,1042**,10****,******
104245,1042**,10****,******
104258,1042**,10****,******
104351,1043**,10****,******
104355,1043**,10****,******
104400,1044**,10****,******
104424,1044**,10****,******
104428,1044**,10****,******
104429,1044**,10****,******
104447,1044**,10****,******
104455,1044**,10****,******
104456,1044**,10****,******
104501,1045**,10****,******
104513,1045**,10****,******
104522,1045**,10****,******
104537,1045**,10****,******
104547,1045**,10****,******
104554,1045**,10****,******
104557,1045**,10****,******
104605,1046**,10****,******
104609,1046**,10****,******
104633,1046**,10****,******
104638,1046**,10****,******
104709,1047**,10****,******
104715,1047**,10****,******
104722,1047**,10****,******
104758,1047**,10****,******
104801,1048**,10****,******
104807,1048**,10****,******
104823,1048**,10****,******
104847,1048**,10****,******
104909,1049**,10****,******
104920,1049**,10****,******
104927,1049**,10****,******
104948,1049**,10****,******
105019,1050**,10****,******
105022,1050**,10****,******
105052,1050**,10****,******
105059,1050**,10****,******
105111,1051**,10****,******
105112,1051**,10****,******
105114,1051**,10****,******
105118,1051**,10****,******
105150,1051**,10****,******
105151,1051**,10****,******
105239,1052**,10****,******
105248,1052**,10****,******
105252,1052**,10****,******
105255,1052**,10****,******
105305,1053**,10****,******
105308,1053**,10****,******
105342,1053**,10****,******
105344,1053**,10****,******
105430,1054**,10****,******
105436,1054**,10****,******
105520,1055**,10****,******
105533,1055**,10****,******
105537,1055**,10****,******
105549,1055**,10****,******
105552,1055**,10****,******
105554,1055**,10****,******
105558,1055**,10****,******
105607,1056**,10****,******
105619,1056**,10****,******
105620,1056**,10****,******
105621,1056**,10****,******
105631,1056**,10****,******
105632,1056**,10****,******
105639,1056**,10****,******
105641,1056**,10****,******
105649,1056**,10****,******
105653,1056**,10****,******
105701,1057**,10****,******
105814,1058**,10****,******
105822,1058**,10****,******
105824,1058**,10****,******
105830,1058**,10****,******
105831,1058**,10****,******
105846,1058**,10****,******
105906,1059**,10****,******
105924,1059**,10****,******
105925,1059**,10****,******
105928,1059**,10****,******
105937,1059**,10****,******
105956,1059**,10****,******
105957,1059**,10****,******
110008,1100**,11****,******
110020,1100**,11****,******
110038,1100**,11****,******
110048,1100**,11****,******
110055,1100**,11****,******
110107,1101**,11****,******
110108,1101**,11****,******
110139,1101**,11****,******
110141,1101**,11****,******
110142,1101**,11****,******
110146,1101**,11****,******
110152,1101**,11****,******
110201,1102**,11****,******
110239,1102**,11****,******
110242,1102**,11****,******
110248,1102**,11****,******
110250,1102**,11****,******
110254,1102**,11****,******
110257,1102**,11****,******
110258,1102**,11****,******
110259,1102**,11****,******
110328,1103**,11****,******
110337,1103**,11****,******
110357,1103**,11****,******
110402,1104**,11****,******
110423,1104**,11****,******
110435,1104**,11****,******
110455,1104**,11****,******
110501,1105**,11****,******
110502,1105**,11****,******
110542,1105**,11****,******
110546,1105**,11****,******
110637,1106**,11****,******
110643,1106**,11****,******
110649,1106**,11****,******
110659,1106**,11****,******
110739,1107**,11****,******
110749,1107**,11****,******
110814,1108**,11****,******
110815,1108**,11****,******
110817,1108**,11****,******
110930,1109**,11****,******
110931,1109**,11****,******
110936,1109**,11****,******
111042,1110**,11****,******
111112,1111**,11****,******
111117,1111**,11****,******
111120,1111**,11****,******
111125,1111**,11****,******
111131,1111**,11****,******
111208,1112**,11****,******
111237,1112**,11****,******
111345,1113**,11****,******
111350,1113**,11****,******
111357,1113**,11****,******
111412,1114**,11****,******
111426,1114**,11****,******
111427,1114**,11****,******
111456,1114**,11****,******
111507,1115**,11****,******
111512,1115**,11****,******
111523,1115**,11****,******
111549,1115**,11****,******
111558,1115**,11****,******
111619,1116**,11****,******
111643,1116**,11****,******
111647,1116**,11****,******
111724,1117**,11****,******
111731,1117**,11****,******
111735,1117**,11****,******
111746,1117**,11****,******
111747,1117**,11****,******
111753,1117**,11****,******
111801,1118**,11****,******
111808,1118**,11****,******
111810,1118**,11****,******
111824,1118**,11****,******
111944,1119**,11****,******
112008,1120**,11****,******
112029,1120**,11****,******
112044,1120**,11****,******
112103,1121**,11****,******
112114,1121**,11****,******
112233,1122**,11****,******
112240,1122**,11****,******
112328,1123**,11****,******
112333,1123**,11****,******
112515,1125**,11****,******
112530,1125**,11****,******
112651,1126**,11****,******
112725,1127**,11****,******
112736,1127**,11****,******
112822,1128**,11****,******
112827,1128**,11****,******
112925,1129**,11****,******
112942,1129**,11****,******
112958,1129**,11****,******
113041,1130**,11****,******
113049,1130**,11****,******
113106,1131**,11****,******
113205,1132**,11****,******
113225,1132**,11****,******
113229,1132**,11****,******
113302,1133**,11****,******
113332,1133**,11****,******
113418,1134**,11****,******
113432,1134**,11****,******
113456,1134**,11****,******
113531,1135**,11****,******
113542,1135**,11****,******
113641,1136**,11****,******
113652,1136**,11****,******
113653,1136**,11****,******
113658,1136**,11****,******
113713,1137**,11****,******
113741,1137**,11****,******
113803,1138**,11****,******
113825,1138**,11****,******
113829,1138**,11****,******
113850,1138**,11****,******
114018,1140**,11****,******
114047,1140**,11****,******
114051,1140**,11****,******
114109,1141**,11****,******
114117,1141**,11****,******
114145,1141**,11****,******
114239,1142**,11****,******
114259,1142**,11****,******
114319,1143**,11****,******
114402,1144**,11****,******
114410,1144**,11****,******
114414,1144**,11****,******
114418,1144**,11****,******
114456,1144**,11****,******
114512,1145**,11****,******
114559,1145**,11****,******
114637,1146**,11****,******
114639,1146**,11****,******
114643,1146**,11****,******
114731,1147**,11****,******
114750,1147**,11****,******
114805,1148**,11****,******
114817,1148**,11****,******
114830,1148**,11****,******
114839,1148**,11****,******
114900,1149**,11****,******
114927,1149**,11****,******
114928,1149**,11****,******
115036,1150**,11****,******
115132,1151**,11****,******
115145,1151**,11****,******
115146,1151**,11****,******
115332,1153**,11****,******
115350,1153**,11****,******
115412,1154**,11****,******
115441,1154**,11****,******
115458,1154**,11****,******
115505,1155**,11****,******
115544,1155**,11****,******
115558,1155**,11****,******
115642,1156**,11****,******
115738,1157**,11****,******
115742,1157**,11****,******
115827,1158**,11****,******
120019,1200**,12****,******
120030,1200**,12****,******
120055,1200**,12****,******
120101,1201**,12****,******
120124,1201**,12****,******
120328,1203**,12****,******
120411,1204**,12****,******
120521,1205**,12****,******
120633,1206**,12****,******
120652,1206**,12****,******
120825,1208**,12****,******
121014,1210**,12****,******
121018,1210**,12****,******
121027,1210**,12****,******
121033,1210**,12****,******
121108,1211**,12****,******
121138,1211**,12****,******
121140,1211**,12****,******
121143,1211**,12****,******
121209,1212**,12****,******
121324,1213**,12****,******
121408,1214**,12****,******
121421,1214**,12****,******
121504,1215**,12****,******
121550,1215**,12****,******
121645,1216**,12****,******
121730,1217**,12****,******
121807,1218**,12****,******
121908,1219**,12****,******
121929,1219**,12****,******
122111,1221**,12****,******
122152,1221**,12****,******
122209,1222**,12****,******
122310,1223**,12****,******
122318,1223**,12****,******
122320,1223**,12****,******
122329,1223**,12****,******
122331,1223**,12****,******
122348,1223**,12****,******
122419,1224**,12****,******
122520,1225**,12****,******
122529,1225**,12****,******
122603,1226**,12****,******
122615,1226**,12****,******
122636,1226**,12****,******
122731,1227**,12****,******
122734,1227**,12****,******
122737,1227**,12****,******
122738,1227**,12****,******
122745,1227**,12****,******
122749,1227**,12****,******
122759,1227**,12****,******
122801,1228**,12****,******
122905,1229**,12****,******
122938,1229**,12****,******
123009,1230**,12****,******
123028,1230**,12****,******
123042,1230**,12****,******
123112,1231**,12****,******
123134,1231**,12****,******
123135,1231**,12****,******
123146,1231**,12****,******
123218,1232**,12****,******
123254,1232**,12****,******
123256,1232**,12****,******
123310,1233**,12****,******
123342,1233**,12****,******
123356,1233**,12****,******
123451,1234**,12****,******
123454,1234**,12****,******
123506,1235**,12****,******
123533,1235**,12****,******
123543,1235**,12****,******
123544,1235**,12****,******
123550,1235**,12****,******
123635,1236**,12****,******
123652,1236**,12****,******
123733,1237**,12****,******
123734,1237**,12****,******
123740,1237**,12****,******
123742,1237**,12****,******
123755,1237**,12****,******
123828,1238**,12****,******
123837,1238**,12****,******
123901,1239**,12****,******
123905,1239**,12****,******
123929,1239**,12****,******
124012,1240**,12****,******
124014,1240**,12****,******
124023,1240**,12****,******
124046,1240**,12****,******
124118,1241**,12****,******
124133,1241**,12****,******
124155,1241**,12****,******
124230,1242**,12****,******
124254,1242**,12****,******
124304,1243**,12****,******
124309,1243**,12****,******
124318,1243**,12****,******
124323,1243**,12****,******
124403,1244**,12****,******
124404,1244**,12****,******
124405,1244**,12****,******
124407,1244**,12****,******
124409,1244**,12****,******
124411,1244**,12****,******
124413,1244**,12****,******
124416,1244**,12****,******
124419,1244**,12****,******
124422,1244**,12****,******
124425,1244**,12****,******
124428,1244**,12****,******
124431,1244**,12****,******
124435,1244**,12****,******
124438,1244**,12****,******
124441,1244**,12****,******
124444,1244**,12****,******
124445,1244**,12****,******
124446,1244**,12****,******
124448,1244**,12****,******
124450,1244**,12****,******
124452,1244**,12****,******
124453,1244**,12****,******
124455,1244**,12****,******
124457,1244**,12****,******
124459,1244**,12****,******
124502,1245**,12****,******
124504,1245**,12****,******
124505,1245**,12****,******
124506,1245**,12****,******
124508,1245**,12****,******
124510,1245**,12****,******
124512,1245**,12****,******
124513,1245**,12****,******
124515,1245**,12****,******
124518,1245**,12****,******
124520,1245**,12****,******
124522,1245**,12****,******
124524,1245**,12****,******
124527,1245**,12****,******
124529,1245**,12****,******
124532,1245**,12****,******
124535,1245**,12****,******
124536,1245**,12****,******
124538,1245**,12****,******
124540,1245**,12****,******
124541,1245**,12****,******
124543,1245**,12****,******
124545,1245**,12****,******
124546,1245**,12****,******
124548,1245**,12****,******
124550,1245**,12****,******
124551,1245**,12****,******
124553,1245**,12****,******
124555,1245**,12****,******
124557,1245**,12****,******
124558,1245**,12****,******
124600,1246**,12****,******
124601,1246**,12****,******
124604,1246**,12****,******
124605,1246**,12****,******
124608,1246**,12****,******
124609,1246**,12****,******
124611,1246**,12****,******
124614,1246**,12****,******
124616,1246**,12****,******
124617,1246**,12****,******
124619,1246**,12****,******
124620,1246**,12****,******
124622,1246**,12****,******
124623,1246**,12****,******
124624,1246**,12****,******
124626,1246**,12****,******
124627,1246**,12****,******
124629,1246**,12****,******
124630,1246**,12****,******
124632,1246**,12****,******
124634,1246**,12****,******
124635,1246**,12****,******
124638,1246**,12****,******
124640,1246**,12****,******
124642,1246**,12****,******
124644,1246**,12****,******
124647,1246**,12****,******
124649,1246**,12****,******
124651,1246**,12****,******
124653,1246**,12****,******
124656,1246**,12****,******
124657,1246**,12****,******
124659,1246**,12****,******
124701,1247**,12****,******
124702,1247**,12****,******
124704,1247**,12****,******
124705,1247**,12****,******
124707,1247**,12****,******
124708,1247**,12****,******
124711,1247**,12****,******
124713,1247**,12****,******
124716,1247**,12****,******
124718,1247**,12****,******
124719,1247**,12****,******
124721,1247**,12****,******
124723,1247**,12****,******
124724,1247**,12****,******
124726,1247**,12****,******
124728,1247**,12****,******
124731,1247**,12****,******
124735,1247**,12****,******
124738,1247**,12****,******
124741,1247**,12****,******
124742,1247**,12****,******
124743,1247**,12****,******
124744,1247**,12****,******
124747,1247**,12****,******
124749,1247**,12****,******
124752,1247**,12****,******
124753,1247**,12****,******
124755,1247**,12****,******
124757,1247**,12****,******
124758,1247**,12****,******
124800,1248**,12****,******
124802,1248**,12****,******
124806,1248**,12****,******
124809,1248**,12****,******
124812,1248**,12****,******
124815,1248**,12****,******
124818,1248**,12****,******
124821,1248**,12****,******
124829,1248**,12****,******
124830,1248**,12****,******
124831,1248**,12****,******
124833,1248**,12****,******
124834,1248**,12****,******
124836,1248**,12****,******
124838,1248**,12****,******
124841,1248**,12****,******
124844,1248**,12****,******
124846,1248**,12****,******
124848,1248**,12****,******
124851,1248**,12****,******
124853,1248**,12****,******
124855,1248**,12****,******
124856,1248**,12****,******
124859,1248**,12****,******
124901,1249**,12****,******
124903,1249**,12****,******
124905,1249**,12****,******
124907,1249**,12****,******
124909,1249**,12****,******
124911,1249**,12****,******
124912,1249**,12****,******
124914,1249**,12****,******
124916,1249**,12****,******
124918,1249**,12****,******
124919,1249**,12****,******
124920,1249**,12****,******
124922,1249**,12****,******
124924,1249**,12****,******
124926,1249**,12****,******
124928,1249**,12****,******
124930,1249**,12****,******
124932,1249**,12****,******
124934,1249**,12****,******
124935,1249**,12****,******
124936,1249**,12****,******
124939,1249**,12****,******
124941,1249**,12****,******
124942,1249**,12****,******
124943,1249**,12****,******
124945,1249**,12****,******
124946,1249**,12****,******
124948,1249**,12****,******
124950,1249**,12****,******
124952,1249**,12****,******
124954,1249**,12****,******
124957,1249**,12****,******
125001,1250**,12****,******
125003,1250**,12****,******
125006,1250**,12****,******
125009,1250**,12****,******
125012,1250**,12****,******
125014,1250**,12****,******
125015,1250**,12****,******
125016,1250**,12****,******
125018,1250**,12****,******
125020,1250**,12****,******
125021,1250**,12****,******
125022,1250**,12****,******
125025,1250**,12****,******
125028,1250**,12****,******
125030,1250**,12****,******
125034,1250**,12****,******
125037,1250**,12****,******
125041,1250**,12****,******
125044,1250**,12****,******
125048,1250**,12****,******
125050,1250**,12****,******
125053,1250**,12****,******
125056,1250**,12****,******
125100,1251**,12****,******
125104,1251**,12****,******
125106,1251**,12****,******
125108,1251**,12****,******
125112,1251**,12****,******
125116,1251**,12****,******
125118,1251**,12****,******
125119,1251**,12****,******
125121,1251**,12****,******
125123,1251**,12****,******
125125,1251**,12****,******
125127,1251**,12****,******
125129,1251**,12****,******
125130,1251**,12****,******
125132,1251**,12****,******
125134,1251**,12****,******
125135,1251**,12****,******
125137,1251**,12****,******
125139,1251**,12****,******
125141,1251**,12****,******
125142,1251**,12****,******
125144,1251**,12****,******
125145,1251**,12****,******
125147,1251**,12****,******
125150,1251**,12****,******
125152,1251**,12****,******
125153,1251**,12****,******
125155,1251**,12****,******
125157,1251**,12****,******
125158,1251**,12****,******
125201,1252**,12****,******
125203,1252**,12****,******
125206,1252**,12****,******
125207,1252**,12****,******
125209,1252**,12****,******
125211,1252**,12****,******
125214,1252**,12****,******
125216,1252**,12****,******
125217,1252**,12****,******
125219,1252**,12****,******
125220,1252**,12****,******
125222,1252**,12****,******
125225,1252**,12****,******
125227,1252**,12****,******
125230,1252**,12****,******
125232,1252**,12****,******
125235,1252**,12****,******
125238,1252**,12****,******
125240,1252**,12****,******
125243,1252**,12****,******
125246,1252**,12****,******
125248,1252**,12****,******
125250,1252**,12****,******
125252,1252**,12****,******
125254,1252**,12****,******
125256,1252**,12****,******
125257,1252**,12****,******
125258,1252**,12****,******
125259,1252**,12****,******
125301,1253**,12****,******
125303,1253**,12****,******
125305,1253**,12****,******
125307,1253**,12****,******
125309,1253**,12****,******
125312,1253**,12****,******
125313,1253**,12****,******
125314,1253**,12****,******
125316,1253**,12****,******
125318,1253**,12****,******
125319,1253**,12****,******
125321,1253**,12****,******
125322,1253**,12****,******
125324,1253**,12****,******
125326,1253**,12****,******
125328,1253**,12****,******
125329,1253**,12****,******
125331,1253**,12****,******
125333,1253**,12****,******
125334,1253**,12****,******
125336,1253**,12****,******
125339,1253**,12****,******
125341,1253**,12****,******
125343,1253**,12****,******
125345,1253**,12****,******
125347,1253**,12****,******
125348,1253**,12****,******
125350,1253**,12****,******
125352,1253**,12****,******
125413,1254**,12****,******
125415,1254**,12****,******
125430,1254**,12****,******
125511,1255**,12****,******
125545,1255**,12****,******
125601,1256**,12****,******
125620,1256**,12****,******
125659,1256**,12****,******
125717,1257**,12****,******
125721,1257**,12****,******
125753,1257**,12****,******
125810,1258**,12****,******
125827,1258**,12****,******
125833,1258**,12****,******
125847,1258**,12****,******
125920,1259**,12****,******
125947,1259**,12****,******
125953,1259**,12****,******
130017,1300**,13****,******
130019,1300**,13****,******
130032,1300**,13****,******
130143,1301**,13****,******
130407,1304**,13****,******
130502,1305**,13****,******
130554,1305**,13****,******
130617,1306**,13****,******
130731,1307**,13****,******
130830,1308**,13****,******
130905,1309**,13****,******
130949,1309**,13****,******
131021,1310**,13****,******
131055,1310**,13****,******
131127,1311**,13****,******
131213,1312**,13****,******
131247,1312**,13****,******
131326,1313**,13****,******
131337,1313**,13****,******
131409,1314**,13****,******
131537,1315**,13****,******
131544,1315**,13****,******
131556,1315**,13****,******
131609,1316**,13****,******
131830,1318**,13****,******
131842,1318**,13****,******
132021,1320**,13****,******
132030,1320**,13****,******
132037,1320**,13****,******
132038,1320**,13****,******
132117,1321**,13****,******
132139,1321**,13****,******
132158,1321**,13****,******
132202,1322**,13****,******
132204,1322**,13****,******
132235,1322**,13****,******
132331,1323**,13****,******
132354,1323**,13****,******
132408,1324**,13****,******
132409,1324**,13****,******
132507,1325**,13****,******
132527,1325**,13****,******
132618,1326**,13****,******
132636,1326**,13****,******
132819,1328**,13****,******
132833,1328**,13****,******
133046,1330**,13****,******
133113,1331**,13****,******
133250,1332**,13****,******
133549,1335**,13****,******
133735,1337**,13****,******
133910,1339**,13****,******
134049,1340**,13****,******
134131,1341**,13****,******
134214,1342**,13****,******
134228,1342**,13****,******
134516,1345**,13****,******
134544,1345**,13****,******
134838,1348**,13****,******
134904,1349**,13****,******
134956,1349**,13****,******
135022,1350**,13****,******
135030,1350**,13****,******
135210,1352**,13****,******
135233,1352**,13****,******
135237,1352**,13****,******
135336,1353**,13****,******
135435,1354**,13****,******
135436,1354**,13****,******
135514,1355**,13****,******
135633,1356**,13****,******
135652,1356**,13****,******
135736,1357**,13****,******
135751,1357**,13****,******
135813,1358**,13****,******
135816,1358**,13****,******
135914,1359**,13****,******
135957,1359**,13****,******
140004,1400**,14****,******
140018,1400**,14****,******
140035,1400**,14****,******
140109,1401**,14****,******
140112,1401**,14****,******
140120,1401**,14****,******
140135,1401**,14****,******
140204,1402**,14****,******
140213,1402**,14****,******
140214,1402**,14****,******
140222,1402**,14****,******
140331,1403**,14****,******
140346,1403**,14****,******
140359,1403**,14****,******
140400,1404**,14****,******
140413,1404**,14****,******
140519,1405**,14****,******
140522,1405**,14****,******
140528,1405**,14****,******
140529,1405**,14****,******
140554,1405**,14****,******
140603,1406**,14****,******
140626,1406**,14****,******
140700,1407**,14****,******
140701,1407**,14****,******
140718,1407**,14****,******
140736,1407**,14****,******
140742,1407**,14****,******
140747,1407**,14****,******
140801,1408**,14****,******
140819,1408**,14****,******
140823,1408**,14****,******
140849,1408**,14****,******
140932,1409**,14****,******
140934,1409**,14****,******
140945,1409**,14****,******
141016,1410**,14****,******
141034,1410**,14****,******
141046,1410**,14****,******
141049,1410**,14****,******
141052,1410**,14****,******
141057,1410**,14****,******
141149,1411**,14****,******
141221,1412**,14****,******
141237,1412**,14****,******
141240,1412**,14****,******
141330,1413**,14****,******
141349,1413**,14****,******
141401,1414**,14****,******
141402,1414**,14****,******
141409,1414**,14****,******
141415,1414**,14****,******
141558,1415**,14****,******
141608,1416**,14****,******
141636,1416**,14****,******
141704,1417**,14****,******
141708,1417**,14****,******
141709,1417**,14****,******
141810,1418**,14****,******
141811,1418**,14****,******
141906,1419**,14****,******
141911,1419**,14****,******
142002,1420**,14****,******
142010,1420**,14****,******
142013,1420**,14****,******
142018,1420**,14****,******
142019,1420**,14****,******
142030,1420**,14****,******
142128,1421**,14****,******
142157,1421**,14****,******
142302,1423**,14****,******
142319,1423**,14****,******
142346,1423**,14****,******
142401,1424**,14****,******
142458,1424**,14****,******
142534,1425**,14****,******
142600,1426**,14****,******
142653,1426**,14****,******
142733,1427**,14****,******
142746,1427**,14****,******
142759,1427**,14****,******
142810,1428**,14****,******
142822,1428**,14****,******
142836,1428**,14****,******
142851,1428**,14****,******
142916,1429**,14****,******
142918,1429**,14****,******
142951,1429**,14****,******
143002,1430**,14****,******
143004,1430**,14****,******
143026,1430**,14****,******
143108,1431**,14****,******
143110,1431**,14****,******
143152,1431**,14****,******
143310,1433**,14****,******
143320,1433**,14****,******
143322,1433**,14****,******
143339,1433**,14****,******
143413,1434**,14****,******
143530,1435**,14****,******
143543,1435**,14****,******
143627,1436**,14****,******
143634,1436**,14****,******
143636,1436**,14****,******
143703,1437**,14****,******
143759,1437**,14****,******
143851,1438**,14****,******
143902,1439**,14****,******
144011,1440**,14****,******
144054,1440**,14****,******
144057,1440**,14****,******
144100,1441**,14****,******
144104,1441**,14****,******
144106,1441**,14****,******
144108,1441**,14****,******
144110,1441**,14****,******
144113,1441**,14****,******
144116,1441**,14****,******
144119,1441**,14****,******
144202,1442**,14****,******
144216,1442**,14****,******
144223,1442**,14****,******
144229,1442**,14****,******
144341,1443**,14****,******
144417,1444**,14****,******
144531,1445**,14****,******
144537,1445**,14****,******
144631,1446**,14****,******
144653,1446**,14****,******
144741,1447**,14****,******
144750,1447**,14****,******
144809,1448**,14****,******
144846,1448**,14****,******
144855,1448**,14****,******
144913,1449**,14****,******
144940,1449**,14****,******
144955,1449**,14****,******
145002,1450**,14****,******
145039,1450**,14****,******
145114,1451**,14****,******
145119,1451**,14****,******
145123,1451**,14****,******
145226,1452**,14****,******
145227,1452**,14****,******
145253,1452**,14****,******
145356,1453**,14****,******
145430,1454**,14****,******
145447,1454**,14****,******
145505,1455**,14****,******
145654,1456**,14****,******
145655,1456**,14****,******
145725,1457**,14****,******
145832,1458**,14****,******
145948,1459**,14****,******
145957,1459**,14****,******
150054,1500**,15****,******
150108,1501**,15****,******
150122,1501**,15****,******
150350,1503**,15****,******
150407,1504**,15****,******
150528,1505**,15****,******
150534,1505**,15****,******
150537,1505**,15****,******
